%t , vf , sr , u_s
5.130000e-01 , 8.467136e-01 , 4.782571e-02 , 1.200000e+01
5.140000e-01 , 8.496044e-01 , 6.039944e-02 , 1.200000e+01
5.150000e-01 , 8.525677e-01 , 7.472662e-02 , 1.200000e+01
5.160000e-01 , 8.555374e-01 , 9.096332e-02 , 1.200000e+01
5.170000e-01 , 8.584730e-01 , 1.091808e-01 , 6.510227e+00
5.180000e-01 , 8.613543e-01 , 1.293759e-01 , -5.647114e+00
5.190000e-01 , 8.641742e-01 , 1.514914e-01 , -1.200000e+01
5.200000e-01 , 8.669371e-01 , 1.738835e-01 , -1.200000e+01
5.210000e-01 , 8.696567e-01 , 1.930935e-01 , -1.200000e+01
5.220000e-01 , 8.723471e-01 , 2.074720e-01 , -1.200000e+01
5.230000e-01 , 8.750192e-01 , 2.172444e-01 , -1.200000e+01
5.240000e-01 , 8.776817e-01 , 2.226320e-01 , -1.200000e+01
5.250000e-01 , 8.803421e-01 , 2.238499e-01 , -1.200000e+01
5.260000e-01 , 8.830073e-01 , 2.211044e-01 , -1.200000e+01
5.270000e-01 , 8.856844e-01 , 2.145921e-01 , -1.200000e+01
5.280000e-01 , 8.883807e-01 , 2.044985e-01 , -1.200000e+01
5.290000e-01 , 8.911050e-01 , 1.909974e-01 , -1.200000e+01
5.300000e-01 , 8.938673e-01 , 1.742497e-01 , -1.200000e+01
5.310000e-01 , 8.966799e-01 , 1.544029e-01 , -1.200000e+01
5.320000e-01 , 8.995553e-01 , 1.315933e-01 , -6.981970e+00
5.330000e-01 , 9.024990e-01 , 1.059590e-01 , 8.449774e+00
5.340000e-01 , 9.054676e-01 , 7.770544e-02 , 1.200000e+01
5.350000e-01 , 9.082048e-01 , 4.872127e-02 , 1.200000e+01
5.360000e-01 , 9.100939e-01 , 2.440799e-02 , 1.200000e+01
5.370000e-01 , 9.107331e-01 , 7.182529e-03 , 1.200000e+01
5.380000e-01 , 9.104815e-01 , -2.793639e-03 , 1.200000e+01
5.390000e-01 , 9.098575e-01 , -7.016050e-03 , 1.200000e+01
5.400000e-01 , 9.092261e-01 , -7.102198e-03 , 1.200000e+01
5.410000e-01 , 9.088461e-01 , -4.231946e-03 , 1.200000e+01
5.420000e-01 , 9.089096e-01 , 7.037502e-04 , 1.200000e+01
5.430000e-01 , 9.095356e-01 , 7.028737e-03 , 1.200000e+01
5.440000e-01 , 9.107567e-01 , 1.431188e-02 , 1.200000e+01
5.450000e-01 , 9.125281e-01 , 2.238766e-02 , 1.200000e+01
5.460000e-01 , 9.147564e-01 , 3.130811e-02 , 1.200000e+01
5.470000e-01 , 9.173266e-01 , 4.125498e-02 , 1.200000e+01
5.480000e-01 , 9.201239e-01 , 5.245885e-02 , 1.200000e+01
5.490000e-01 , 9.230472e-01 , 6.514057e-02 , 1.200000e+01
5.500000e-01 , 9.260179e-01 , 7.947307e-02 , 1.200000e+01
5.510000e-01 , 9.289821e-01 , 9.556185e-02 , 1.200000e+01
5.520000e-01 , 9.319077e-01 , 1.134435e-01 , 3.944097e+00
5.530000e-01 , 9.347794e-01 , 1.330976e-01 , -7.887538e+00
5.540000e-01 , 9.375922e-01 , 1.544637e-01 , -1.200000e+01
5.550000e-01 , 9.403523e-01 , 1.753564e-01 , -1.200000e+01
5.560000e-01 , 9.430734e-01 , 1.927068e-01 , -1.200000e+01
5.570000e-01 , 9.457680e-01 , 2.056057e-01 , -1.200000e+01
5.580000e-01 , 9.484462e-01 , 2.142617e-01 , -1.200000e+01
5.590000e-01 , 9.511159e-01 , 2.188785e-01 , -1.200000e+01
5.600000e-01 , 9.537842e-01 , 2.196532e-01 , -1.200000e+01
5.610000e-01 , 9.564578e-01 , 2.167748e-01 , -1.200000e+01
5.620000e-01 , 9.591432e-01 , 2.104232e-01 , -1.200000e+01
5.630000e-01 , 9.618476e-01 , 2.007685e-01 , -1.200000e+01
5.640000e-01 , 9.645791e-01 , 1.879700e-01 , -1.200000e+01
5.650000e-01 , 9.673472e-01 , 1.721758e-01 , -1.200000e+01
5.660000e-01 , 9.701628e-01 , 1.535225e-01 , -1.200000e+01
5.670000e-01 , 9.730376e-01 , 1.321368e-01 , -7.309178e+00
5.680000e-01 , 9.759768e-01 , 1.081461e-01 , 7.133117e+00
5.690000e-01 , 9.789492e-01 , 8.172427e-02 , 1.200000e+01
5.700000e-01 , 9.817710e-01 , 5.443689e-02 , 1.200000e+01
5.710000e-01 , 9.839681e-01 , 3.076644e-02 , 1.200000e+01
5.720000e-01 , 9.850880e-01 , 1.309510e-02 , 1.200000e+01
5.730000e-01 , 9.852582e-01 , 1.901377e-03 , 1.200000e+01
5.740000e-01 , 9.849276e-01 , -3.705557e-03 , 1.200000e+01
5.750000e-01 , 9.844732e-01 , -5.110996e-03 , 1.200000e+01
5.760000e-01 , 9.841658e-01 , -3.443165e-03 , 1.200000e+01
5.770000e-01 , 9.842056e-01 , 4.446943e-04 , 1.200000e+01
5.780000e-01 , 9.847291e-01 , 5.896692e-03 , 1.200000e+01
5.790000e-01 , 9.857987e-01 , 1.245310e-02 , 1.200000e+01
5.800000e-01 , 9.874035e-01 , 1.987120e-02 , 1.200000e+01
5.810000e-01 , 9.894769e-01 , 2.810831e-02 , 1.200000e+01
5.820000e-01 , 9.919215e-01 , 3.726351e-02 , 1.200000e+01
5.830000e-01 , 9.946307e-01 , 4.750895e-02 , 1.200000e+01
5.840000e-01 , 9.975041e-01 , 5.903291e-02 , 1.200000e+01
5.850000e-01 , 1.000458e+00 , 7.199919e-02 , 1.200000e+01
5.860000e-01 , 1.003431e+00 , 8.652267e-02 , 1.200000e+01
5.870000e-01 , 1.006383e+00 , 1.026605e-01 , 1.043542e+01
5.880000e-01 , 1.009291e+00 , 1.204167e-01 , -2.537343e-01
5.890000e-01 , 1.012145e+00 , 1.397543e-01 , -1.189486e+01
5.900000e-01 , 1.014943e+00 , 1.602311e-01 , -1.200000e+01
5.910000e-01 , 1.017695e+00 , 1.792102e-01 , -1.200000e+01
5.920000e-01 , 1.020414e+00 , 1.939524e-01 , -1.200000e+01
5.930000e-01 , 1.023111e+00 , 2.046272e-01 , -1.200000e+01
5.940000e-01 , 1.025795e+00 , 2.114264e-01 , -1.200000e+01
5.950000e-01 , 1.028473e+00 , 2.145364e-01 , -1.200000e+01
5.960000e-01 , 1.031152e+00 , 2.141368e-01 , -1.200000e+01
5.970000e-01 , 1.033838e+00 , 2.103992e-01 , -1.200000e+01
5.980000e-01 , 1.036537e+00 , 2.034870e-01 , -1.200000e+01
5.990000e-01 , 1.039257e+00 , 1.935540e-01 , -1.200000e+01
6.000000e-01 , 1.042006e+00 , 1.807447e-01 , -1.200000e+01
6.010000e-01 , 1.044792e+00 , 1.651934e-01 , -1.200000e+01
6.020000e-01 , 1.047626e+00 , 1.470244e-01 , -1.200000e+01
6.030000e-01 , 1.050517e+00 , 1.263551e-01 , -3.828621e+00
6.040000e-01 , 1.053468e+00 , 1.033074e-01 , 1.004602e+01
6.050000e-01 , 1.056436e+00 , 7.805630e-02 , 1.200000e+01
6.060000e-01 , 1.059233e+00 , 5.287485e-02 , 1.200000e+01
6.070000e-01 , 1.061462e+00 , 3.167556e-02 , 1.200000e+01
6.080000e-01 , 1.062774e+00 , 1.573812e-02 , 1.200000e+01
6.090000e-01 , 1.063249e+00 , 5.382336e-03 , 1.200000e+01
6.100000e-01 , 1.063245e+00 , -4.678053e-05 , 1.200000e+01
6.110000e-01 , 1.063100e+00 , -1.638645e-03 , 1.200000e+01
6.120000e-01 , 1.063068e+00 , -3.579953e-04 , 1.200000e+01
6.130000e-01 , 1.063338e+00 , 3.042574e-03 , 1.200000e+01
6.140000e-01 , 1.064037e+00 , 7.987341e-03 , 1.200000e+01
6.150000e-01 , 1.065225e+00 , 1.407197e-02 , 1.200000e+01
6.160000e-01 , 1.066898e+00 , 2.107105e-02 , 1.200000e+01
6.170000e-01 , 1.069003e+00 , 2.892299e-02 , 1.200000e+01
6.180000e-01 , 1.071455e+00 , 3.768700e-02 , 1.200000e+01
6.190000e-01 , 1.074159e+00 , 4.749018e-02 , 1.200000e+01
6.200000e-01 , 1.077025e+00 , 5.848020e-02 , 1.200000e+01
6.210000e-01 , 1.079974e+00 , 7.078981e-02 , 1.200000e+01
6.220000e-01 , 1.082947e+00 , 8.451462e-02 , 1.200000e+01
6.230000e-01 , 1.085905e+00 , 9.970395e-02 , 1.200000e+01
6.240000e-01 , 1.088824e+00 , 1.163630e-01 , 2.186602e+00
6.250000e-01 , 1.091694e+00 , 1.344617e-01 , -8.708749e+00
6.260000e-01 , 1.094509e+00 , 1.539462e-01 , -1.200000e+01
6.270000e-01 , 1.097277e+00 , 1.725545e-01 , -1.200000e+01
6.280000e-01 , 1.100010e+00 , 1.878891e-01 , -1.200000e+01
6.290000e-01 , 1.102718e+00 , 1.993659e-01 , -1.200000e+01
6.300000e-01 , 1.105411e+00 , 2.071651e-01 , -1.200000e+01
6.310000e-01 , 1.108095e+00 , 2.114620e-01 , -1.200000e+01
6.320000e-01 , 1.110778e+00 , 2.124260e-01 , -1.200000e+01
6.330000e-01 , 1.113465e+00 , 2.102190e-01 , -1.200000e+01
6.340000e-01 , 1.116162e+00 , 2.049956e-01 , -1.200000e+01
6.350000e-01 , 1.118875e+00 , 1.969023e-01 , -1.200000e+01
6.360000e-01 , 1.121612e+00 , 1.860769e-01 , -1.200000e+01
6.370000e-01 , 1.124380e+00 , 1.726486e-01 , -1.200000e+01
6.380000e-01 , 1.127188e+00 , 1.567374e-01 , -1.200000e+01
6.390000e-01 , 1.130047e+00 , 1.384555e-01 , -1.111298e+01
6.400000e-01 , 1.132962e+00 , 1.179110e-01 , 1.254684e+00
6.410000e-01 , 1.135928e+00 , 9.522525e-02 , 1.200000e+01
6.420000e-01 , 1.138876e+00 , 7.078424e-02 , 1.200000e+01
6.430000e-01 , 1.141581e+00 , 4.765500e-02 , 1.200000e+01
6.440000e-01 , 1.143672e+00 , 2.877035e-02 , 1.200000e+01
6.450000e-01 , 1.144904e+00 , 1.474705e-02 , 1.200000e+01
6.460000e-01 , 1.145403e+00 , 5.685109e-03 , 1.200000e+01
6.470000e-01 , 1.145487e+00 , 9.447280e-04 , 1.200000e+01
6.480000e-01 , 1.145452e+00 , -3.859588e-04 , 1.200000e+01
6.490000e-01 , 1.145531e+00 , 8.856258e-04 , 1.200000e+01
6.500000e-01 , 1.145893e+00 , 4.116649e-03 , 1.200000e+01
6.510000e-01 , 1.146657e+00 , 8.809255e-03 , 1.200000e+01
6.520000e-01 , 1.147879e+00 , 1.460850e-02 , 1.200000e+01
6.530000e-01 , 1.149559e+00 , 2.130798e-02 , 1.200000e+01
6.540000e-01 , 1.151653e+00 , 2.883867e-02 , 1.200000e+01
6.550000e-01 , 1.154085e+00 , 3.723627e-02 , 1.200000e+01
6.560000e-01 , 1.156767e+00 , 4.659884e-02 , 1.200000e+01
6.570000e-01 , 1.159615e+00 , 5.704710e-02 , 1.200000e+01
6.580000e-01 , 1.162554e+00 , 6.869352e-02 , 1.200000e+01
6.590000e-01 , 1.165526e+00 , 8.162205e-02 , 1.200000e+01
6.600000e-01 , 1.168491e+00 , 9.587892e-02 , 1.200000e+01
6.610000e-01 , 1.171423e+00 , 1.114728e-01 , 5.130441e+00
6.620000e-01 , 1.174310e+00 , 1.283815e-01 , -5.048471e+00
6.630000e-01 , 1.177147e+00 , 1.465603e-01 , -1.200000e+01
6.640000e-01 , 1.179935e+00 , 1.645231e-01 , -1.200000e+01
6.650000e-01 , 1.182686e+00 , 1.801623e-01 , -1.200000e+01
6.660000e-01 , 1.185410e+00 , 1.921425e-01 , -1.200000e+01
6.670000e-01 , 1.188116e+00 , 2.006334e-01 , -1.200000e+01
6.680000e-01 , 1.190811e+00 , 2.057998e-01 , -1.200000e+01
6.690000e-01 , 1.193503e+00 , 2.078012e-01 , -1.200000e+01
6.700000e-01 , 1.196197e+00 , 2.067903e-01 , -1.200000e+01
6.710000e-01 , 1.198899e+00 , 2.029134e-01 , -1.200000e+01
6.720000e-01 , 1.201614e+00 , 1.963091e-01 , -1.200000e+01
6.730000e-01 , 1.204349e+00 , 1.871086e-01 , -1.200000e+01
6.740000e-01 , 1.207111e+00 , 1.754351e-01 , -1.200000e+01
6.750000e-01 , 1.209907e+00 , 1.614040e-01 , -1.200000e+01
6.760000e-01 , 1.212748e+00 , 1.451230e-01 , -1.200000e+01
6.770000e-01 , 1.215640e+00 , 1.266942e-01 , -4.032733e+00
6.780000e-01 , 1.218585e+00 , 1.062219e-01 , 8.291472e+00
6.790000e-01 , 1.221558e+00 , 8.383952e-02 , 1.200000e+01
6.800000e-01 , 1.224448e+00 , 6.138095e-02 , 1.200000e+01
6.810000e-01 , 1.227010e+00 , 4.168762e-02 , 1.200000e+01
6.820000e-01 , 1.228953e+00 , 2.597294e-02 , 1.200000e+01
6.830000e-01 , 1.230168e+00 , 1.459039e-02 , 1.200000e+01
6.840000e-01 , 1.230812e+00 , 7.417484e-03 , 1.200000e+01
6.850000e-01 , 1.231150e+00 , 3.861398e-03 , 1.200000e+01
6.860000e-01 , 1.231431e+00 , 3.195609e-03 , 1.200000e+01
6.870000e-01 , 1.231848e+00 , 4.774555e-03 , 1.200000e+01
6.880000e-01 , 1.232547e+00 , 8.076737e-03 , 1.200000e+01
6.890000e-01 , 1.233618e+00 , 1.270294e-02 , 1.200000e+01
6.900000e-01 , 1.235102e+00 , 1.837741e-02 , 1.200000e+01
6.910000e-01 , 1.236990e+00 , 2.494651e-02 , 1.200000e+01
6.920000e-01 , 1.239234e+00 , 3.236365e-02 , 1.200000e+01
6.930000e-01 , 1.241767e+00 , 4.066097e-02 , 1.200000e+01
6.940000e-01 , 1.244510e+00 , 4.991587e-02 , 1.200000e+01
6.950000e-01 , 1.247388e+00 , 6.022029e-02 , 1.200000e+01
6.960000e-01 , 1.250339e+00 , 7.165690e-02 , 1.200000e+01
6.970000e-01 , 1.253312e+00 , 8.428404e-02 , 1.200000e+01
6.980000e-01 , 1.256274e+00 , 9.812954e-02 , 1.200000e+01
6.990000e-01 , 1.259203e+00 , 1.131917e-01 , 4.095699e+00
7.000000e-01 , 1.262087e+00 , 1.294448e-01 , -5.688582e+00
7.010000e-01 , 1.264923e+00 , 1.468460e-01 , -1.200000e+01
7.020000e-01 , 1.267714e+00 , 1.638129e-01 , -1.200000e+01
7.030000e-01 , 1.270469e+00 , 1.784714e-01 , -1.200000e+01
7.040000e-01 , 1.273199e+00 , 1.897089e-01 , -1.200000e+01
7.050000e-01 , 1.275911e+00 , 1.976842e-01 , -1.200000e+01
7.060000e-01 , 1.278614e+00 , 2.025513e-01 , -1.200000e+01
7.070000e-01 , 1.281313e+00 , 2.044587e-01 , -1.200000e+01
7.080000e-01 , 1.284013e+00 , 2.035489e-01 , -1.200000e+01
7.090000e-01 , 1.286721e+00 , 1.999579e-01 , -1.200000e+01
7.100000e-01 , 1.289442e+00 , 1.938150e-01 , -1.200000e+01
7.110000e-01 , 1.292182e+00 , 1.852426e-01 , -1.200000e+01
7.120000e-01 , 1.294946e+00 , 1.743560e-01 , -1.200000e+01
7.130000e-01 , 1.297744e+00 , 1.612634e-01 , -1.200000e+01
7.140000e-01 , 1.300582e+00 , 1.460659e-01 , -1.200000e+01
7.150000e-01 , 1.303469e+00 , 1.288597e-01 , -5.336371e+00
7.160000e-01 , 1.306406e+00 , 1.097408e-01 , 6.173091e+00
7.170000e-01 , 1.309379e+00 , 8.882350e-02 , 1.200000e+01
7.180000e-01 , 1.312310e+00 , 6.753437e-02 , 1.200000e+01
7.190000e-01 , 1.315021e+00 , 4.828927e-02 , 1.200000e+01
7.200000e-01 , 1.317267e+00 , 3.251412e-02 , 1.200000e+01
7.210000e-01 , 1.318886e+00 , 2.051822e-02 , 1.200000e+01
7.220000e-01 , 1.319925e+00 , 1.234317e-02 , 1.200000e+01
7.230000e-01 , 1.320584e+00 , 7.636181e-03 , 1.200000e+01
7.240000e-01 , 1.321089e+00 , 5.824697e-03 , 1.200000e+01
7.250000e-01 , 1.321638e+00 , 6.330443e-03 , 1.200000e+01
7.260000e-01 , 1.322381e+00 , 8.658734e-03 , 1.200000e+01
7.270000e-01 , 1.323426e+00 , 1.241513e-02 , 1.200000e+01
7.280000e-01 , 1.324831e+00 , 1.730797e-02 , 1.200000e+01
7.290000e-01 , 1.326611e+00 , 2.314897e-02 , 1.200000e+01
7.300000e-01 , 1.328740e+00 , 2.984611e-02 , 1.200000e+01
7.310000e-01 , 1.331166e+00 , 3.738562e-02 , 1.200000e+01
7.320000e-01 , 1.333825e+00 , 4.580668e-02 , 1.200000e+01
7.330000e-01 , 1.336646e+00 , 5.517492e-02 , 1.200000e+01
7.340000e-01 , 1.339565e+00 , 6.555962e-02 , 1.200000e+01
7.350000e-01 , 1.342530e+00 , 7.701708e-02 , 1.200000e+01
7.360000e-01 , 1.345502e+00 , 8.958137e-02 , 1.200000e+01
7.370000e-01 , 1.348454e+00 , 1.032617e-01 , 1.007351e+01
7.380000e-01 , 1.351371e+00 , 1.180448e-01 , 1.174149e+00
7.390000e-01 , 1.354243e+00 , 1.338999e-01 , -8.370536e+00
7.400000e-01 , 1.357070e+00 , 1.504360e-01 , -1.200000e+01
7.410000e-01 , 1.359856e+00 , 1.660148e-01 , -1.200000e+01
7.420000e-01 , 1.362610e+00 , 1.789584e-01 , -1.200000e+01
7.430000e-01 , 1.365342e+00 , 1.887350e-01 , -1.200000e+01
7.440000e-01 , 1.368060e+00 , 1.954922e-01 , -1.200000e+01
7.450000e-01 , 1.370769e+00 , 1.993726e-01 , -1.200000e+01
7.460000e-01 , 1.373476e+00 , 2.005137e-01 , -1.200000e+01
7.470000e-01 , 1.376187e+00 , 1.990469e-01 , -1.200000e+01
7.480000e-01 , 1.378905e+00 , 1.950976e-01 , -1.200000e+01
7.490000e-01 , 1.381637e+00 , 1.887852e-01 , -1.200000e+01
7.500000e-01 , 1.384388e+00 , 1.802224e-01 , -1.200000e+01
7.510000e-01 , 1.387166e+00 , 1.695156e-01 , -1.200000e+01
7.520000e-01 , 1.389976e+00 , 1.567646e-01 , -1.200000e+01
7.530000e-01 , 1.392825e+00 , 1.420635e-01 , -1.200000e+01
7.540000e-01 , 1.395722e+00 , 1.255018e-01 , -3.314957e+00
7.550000e-01 , 1.398666e+00 , 1.071707e-01 , 7.720301e+00
7.560000e-01 , 1.401639e+00 , 8.717902e-02 , 1.200000e+01
7.570000e-01 , 1.404567e+00 , 6.721153e-02 , 1.200000e+01
7.580000e-01 , 1.407296e+00 , 4.940269e-02 , 1.200000e+01
7.590000e-01 , 1.409625e+00 , 3.474081e-02 , 1.200000e+01
7.600000e-01 , 1.411417e+00 , 2.344453e-02 , 1.200000e+01
7.610000e-01 , 1.412692e+00 , 1.554304e-02 , 1.200000e+01
7.620000e-01 , 1.413604e+00 , 1.077478e-02 , 1.200000e+01
7.630000e-01 , 1.414347e+00 , 8.688327e-03 , 1.200000e+01
7.640000e-01 , 1.415099e+00 , 8.799137e-03 , 1.200000e+01
7.650000e-01 , 1.416003e+00 , 1.067509e-02 , 1.200000e+01
7.660000e-01 , 1.417161e+00 , 1.396265e-02 , 1.200000e+01
7.670000e-01 , 1.418636e+00 , 1.839331e-02 , 1.200000e+01
7.680000e-01 , 1.420447e+00 , 2.378485e-02 , 1.200000e+01
7.690000e-01 , 1.422579e+00 , 3.003641e-02 , 1.200000e+01
7.700000e-01 , 1.424993e+00 , 3.711544e-02 , 1.200000e+01
7.710000e-01 , 1.427631e+00 , 4.503834e-02 , 1.200000e+01
7.720000e-01 , 1.430431e+00 , 5.384906e-02 , 1.200000e+01
7.730000e-01 , 1.433336e+00 , 6.359963e-02 , 1.200000e+01
7.740000e-01 , 1.436294e+00 , 7.433526e-02 , 1.200000e+01
7.750000e-01 , 1.439267e+00 , 8.608504e-02 , 1.200000e+01
7.760000e-01 , 1.442228e+00 , 9.885839e-02 , 1.200000e+01
7.770000e-01 , 1.445159e+00 , 1.126458e-01 , 4.424336e+00
7.780000e-01 , 1.448050e+00 , 1.274222e-01 , -4.470981e+00
7.790000e-01 , 1.450897e+00 , 1.431513e-01 , -1.200000e+01
7.800000e-01 , 1.453703e+00 , 1.585118e-01 , -1.200000e+01
7.810000e-01 , 1.456474e+00 , 1.720199e-01 , -1.200000e+01
7.820000e-01 , 1.459221e+00 , 1.824932e-01 , -1.200000e+01
7.830000e-01 , 1.461950e+00 , 1.900725e-01 , -1.200000e+01
7.840000e-01 , 1.464669e+00 , 1.948935e-01 , -1.200000e+01
7.850000e-01 , 1.467384e+00 , 1.970871e-01 , -1.200000e+01
7.860000e-01 , 1.470099e+00 , 1.967789e-01 , -1.200000e+01
7.870000e-01 , 1.472820e+00 , 1.940889e-01 , -1.200000e+01
7.880000e-01 , 1.475552e+00 , 1.891311e-01 , -1.200000e+01
7.890000e-01 , 1.478299e+00 , 1.820139e-01 , -1.200000e+01
7.900000e-01 , 1.481069e+00 , 1.728398e-01 , -1.200000e+01
7.910000e-01 , 1.483866e+00 , 1.617053e-01 , -1.200000e+01
7.920000e-01 , 1.486698e+00 , 1.487013e-01 , -1.200000e+01
7.930000e-01 , 1.489571e+00 , 1.339138e-01 , -8.378919e+00
7.940000e-01 , 1.492490e+00 , 1.174265e-01 , 1.546341e+00
7.950000e-01 , 1.495450e+00 , 9.932839e-02 , 1.200000e+01
7.960000e-01 , 1.498420e+00 , 8.032592e-02 , 1.200000e+01
7.970000e-01 , 1.501313e+00 , 6.218862e-02 , 1.200000e+01
7.980000e-01 , 1.503987e+00 , 4.678234e-02 , 1.200000e+01
7.990000e-01 , 1.506294e+00 , 3.425053e-02 , 1.200000e+01
8.000000e-01 , 1.508152e+00 , 2.470368e-02 , 1.200000e+01
8.010000e-01 , 1.509601e+00 , 1.809248e-02 , 1.200000e+01
8.020000e-01 , 1.510772e+00 , 1.417087e-02 , 1.200000e+01
8.030000e-01 , 1.511821e+00 , 1.257266e-02 , 1.200000e+01
8.040000e-01 , 1.512896e+00 , 1.291089e-02 , 1.200000e+01
8.050000e-01 , 1.514115e+00 , 1.483693e-02 , 1.200000e+01
8.060000e-01 , 1.515562e+00 , 1.806398e-02 , 1.200000e+01
8.070000e-01 , 1.517286e+00 , 2.237493e-02 , 1.200000e+01
8.080000e-01 , 1.519298e+00 , 2.762298e-02 , 1.200000e+01
8.090000e-01 , 1.521583e+00 , 3.372607e-02 , 1.200000e+01
8.100000e-01 , 1.524104e+00 , 4.065523e-02 , 1.200000e+01
8.110000e-01 , 1.526811e+00 , 4.841879e-02 , 1.200000e+01
8.120000e-01 , 1.529651e+00 , 5.704559e-02 , 1.200000e+01
8.130000e-01 , 1.532575e+00 , 6.656988e-02 , 1.200000e+01
8.140000e-01 , 1.535540e+00 , 7.702001e-02 , 1.200000e+01
8.150000e-01 , 1.538512e+00 , 8.841158e-02 , 1.200000e+01
8.160000e-01 , 1.541470e+00 , 1.007450e-01 , 1.158855e+01
8.170000e-01 , 1.544398e+00 , 1.140061e-01 , 3.605408e+00
8.180000e-01 , 1.547288e+00 , 1.281691e-01 , -4.920617e+00
8.190000e-01 , 1.550135e+00 , 1.431343e-01 , -1.200000e+01
8.200000e-01 , 1.552944e+00 , 1.576043e-01 , -1.200000e+01
8.210000e-01 , 1.555720e+00 , 1.702556e-01 , -1.200000e+01
8.220000e-01 , 1.558472e+00 , 1.800565e-01 , -1.200000e+01
8.230000e-01 , 1.561208e+00 , 1.871390e-01 , -1.200000e+01
8.240000e-01 , 1.563935e+00 , 1.916308e-01 , -1.200000e+01
8.250000e-01 , 1.566657e+00 , 1.936545e-01 , -1.200000e+01
8.260000e-01 , 1.569380e+00 , 1.933277e-01 , -1.200000e+01
8.270000e-01 , 1.572108e+00 , 1.907628e-01 , -1.200000e+01
8.280000e-01 , 1.574847e+00 , 1.860668e-01 , -1.200000e+01
8.290000e-01 , 1.577601e+00 , 1.793412e-01 , -1.200000e+01
8.300000e-01 , 1.580376e+00 , 1.706823e-01 , -1.200000e+01
8.310000e-01 , 1.583178e+00 , 1.601807e-01 , -1.200000e+01
8.320000e-01 , 1.586013e+00 , 1.479220e-01 , -1.200000e+01
8.330000e-01 , 1.588886e+00 , 1.339875e-01 , -8.423301e+00
8.340000e-01 , 1.591802e+00 , 1.184560e-01 , 9.265956e-01
8.350000e-01 , 1.594759e+00 , 1.014096e-01 , 1.118844e+01
8.360000e-01 , 1.597732e+00 , 8.349734e-02 , 1.200000e+01
8.370000e-01 , 1.600653e+00 , 6.626977e-02 , 1.200000e+01
8.380000e-01 , 1.603412e+00 , 5.141182e-02 , 1.200000e+01
8.390000e-01 , 1.605885e+00 , 3.914021e-02 , 1.200000e+01
8.400000e-01 , 1.607986e+00 , 2.953515e-02 , 1.200000e+01
8.410000e-01 , 1.609718e+00 , 2.258078e-02 , 1.200000e+01
8.420000e-01 , 1.611165e+00 , 1.811636e-02 , 1.200000e+01
8.430000e-01 , 1.612455e+00 , 1.586695e-02 , 1.200000e+01
8.440000e-01 , 1.613720e+00 , 1.551352e-02 , 1.200000e+01
8.450000e-01 , 1.615072e+00 , 1.674944e-02 , 1.200000e+01
8.460000e-01 , 1.616599e+00 , 1.931007e-02 , 1.200000e+01
8.470000e-01 , 1.618354e+00 , 2.298499e-02 , 1.200000e+01
8.480000e-01 , 1.620362e+00 , 2.762160e-02 , 1.200000e+01
8.490000e-01 , 1.622619e+00 , 3.312281e-02 , 1.200000e+01
8.500000e-01 , 1.625100e+00 , 3.943958e-02 , 1.200000e+01
8.510000e-01 , 1.627767e+00 , 4.655944e-02 , 1.200000e+01
8.520000e-01 , 1.630573e+00 , 5.449313e-02 , 1.200000e+01
8.530000e-01 , 1.633473e+00 , 6.326170e-02 , 1.200000e+01
8.540000e-01 , 1.636425e+00 , 7.288591e-02 , 1.200000e+01
8.550000e-01 , 1.639398e+00 , 8.337900e-02 , 1.200000e+01
8.560000e-01 , 1.642365e+00 , 9.474296e-02 , 1.200000e+01
8.570000e-01 , 1.645311e+00 , 1.069679e-01 , 7.842406e+00
8.580000e-01 , 1.648223e+00 , 1.200333e-01 , -2.293428e-02
8.590000e-01 , 1.651097e+00 , 1.339107e-01 , -8.377034e+00
8.600000e-01 , 1.653931e+00 , 1.479492e-01 , -1.200000e+01
8.610000e-01 , 1.656731e+00 , 1.609765e-01 , -1.200000e+01
8.620000e-01 , 1.659504e+00 , 1.718027e-01 , -1.200000e+01
8.630000e-01 , 1.662257e+00 , 1.799945e-01 , -1.200000e+01
8.640000e-01 , 1.664997e+00 , 1.856746e-01 , -1.200000e+01
8.650000e-01 , 1.667729e+00 , 1.889611e-01 , -1.200000e+01
8.660000e-01 , 1.670460e+00 , 1.899675e-01 , -1.200000e+01
8.670000e-01 , 1.673193e+00 , 1.888022e-01 , -1.200000e+01
8.680000e-01 , 1.675933e+00 , 1.855689e-01 , -1.200000e+01
8.690000e-01 , 1.678685e+00 , 1.803661e-01 , -1.200000e+01
8.700000e-01 , 1.681454e+00 , 1.732873e-01 , -1.200000e+01
8.710000e-01 , 1.684245e+00 , 1.644210e-01 , -1.200000e+01
8.720000e-01 , 1.687064e+00 , 1.538508e-01 , -1.200000e+01
8.730000e-01 , 1.689916e+00 , 1.416559e-01 , -1.200000e+01
8.740000e-01 , 1.692807e+00 , 1.279118e-01 , -4.765765e+00
8.750000e-01 , 1.695739e+00 , 1.126931e-01 , 4.395828e+00
8.760000e-01 , 1.698704e+00 , 9.607993e-02 , 1.200000e+01
8.770000e-01 , 1.701673e+00 , 7.921488e-02 , 1.200000e+01
8.780000e-01 , 1.704574e+00 , 6.350709e-02 , 1.200000e+01
8.790000e-01 , 1.707309e+00 , 5.012723e-02 , 1.200000e+01
8.800000e-01 , 1.709778e+00 , 3.913126e-02 , 1.200000e+01
